Rivet 3.1.1 running on machine mgiacalo-simple (x86_64) at 2022-04-07 15:52:00
Reading events from '/tmp/p6per.fifo'
Event 598600 (1:13:57 elapsed)
Event 598700 (1:13:58 elapsed)
Event 598800 (1:13:59 elapsed)
Event 598900 (1:13:59 elapsed)
Event 599000 (1:14:00 elapsed)
Event 599100 (1:14:01 elapsed)
Event 599200 (1:14:02 elapsed)
Event 599300 (1:14:02 elapsed)
Event 599400 (1:14:03 elapsed)
Event 599500 (1:14:04 elapsed)
Event 599600 (1:14:05 elapsed)
Event 599700 (1:14:05 elapsed)
Event 599800 (1:14:06 elapsed)
Event 599900 (1:14:07 elapsed)
Event 600000 (1:14:07 elapsed)
Event 600100 (1:14:08 elapsed)
Event 600200 (1:14:09 elapsed)
Event 600300 (1:14:09 elapsed)
Event 600400 (1:14:10 elapsed)
Event 600500 (1:14:11 elapsed)
Event 600600 (1:14:12 elapsed)
Event 600700 (1:14:12 elapsed)
Event 600800 (1:14:13 elapsed)
Event 600900 (1:14:14 elapsed)
Event 601000 (1:14:14 elapsed)
Event 601100 (1:14:15 elapsed)
Event 601200 (1:14:16 elapsed)
Event 601300 (1:14:17 elapsed)
Event 601400 (1:14:17 elapsed)
Event 601500 (1:14:18 elapsed)
Event 601600 (1:14:19 elapsed)
Event 601700 (1:14:19 elapsed)
Event 601800 (1:14:20 elapsed)
Event 601900 (1:14:21 elapsed)
Event 602000 (1:14:21 elapsed)
Event 602100 (1:14:22 elapsed)
Event 602200 (1:14:23 elapsed)
Event 602300 (1:14:24 elapsed)
Event 602400 (1:14:24 elapsed)
Event 602500 (1:14:25 elapsed)
Event 602600 (1:14:26 elapsed)
Event 602700 (1:14:26 elapsed)
Event 602800 (1:14:27 elapsed)
Event 602900 (1:14:28 elapsed)
Event 603000 (1:14:28 elapsed)
Event 603100 (1:14:29 elapsed)
Event 603200 (1:14:30 elapsed)
Event 603300 (1:14:31 elapsed)
Event 603400 (1:14:31 elapsed)
Event 603500 (1:14:32 elapsed)
Event 603600 (1:14:33 elapsed)
Event 603700 (1:14:33 elapsed)
Event 603800 (1:14:34 elapsed)
Event 603900 (1:14:35 elapsed)
Event 604000 (1:14:36 elapsed)
Event 604100 (1:14:36 elapsed)
Event 604200 (1:14:37 elapsed)
Event 604300 (1:14:38 elapsed)
Event 604400 (1:14:38 elapsed)
Event 604500 (1:14:39 elapsed)
Event 604600 (1:14:40 elapsed)
Event 604700 (1:14:41 elapsed)
Event 604800 (1:14:41 elapsed)
Event 604900 (1:14:42 elapsed)
Event 605000 (1:14:43 elapsed)
Event 605100 (1:14:44 elapsed)
Event 605200 (1:14:44 elapsed)
Event 605300 (1:14:45 elapsed)
Event 605400 (1:14:46 elapsed)
Event 605500 (1:14:47 elapsed)
Event 605600 (1:14:47 elapsed)
Event 605700 (1:14:48 elapsed)
Event 605800 (1:14:49 elapsed)
Event 605900 (1:14:50 elapsed)
Event 606000 (1:14:50 elapsed)
Event 606100 (1:14:51 elapsed)
Event 606200 (1:14:52 elapsed)
Event 606300 (1:14:53 elapsed)
Event 606400 (1:14:53 elapsed)
Event 606500 (1:14:54 elapsed)
Event 606600 (1:14:55 elapsed)
Event 606700 (1:14:55 elapsed)
Event 606800 (1:14:56 elapsed)
Event 606900 (1:14:57 elapsed)
Event 607000 (1:14:58 elapsed)
Event 607100 (1:14:58 elapsed)
Event 607200 (1:14:59 elapsed)
Event 607300 (1:15:00 elapsed)
Event 607400 (1:15:00 elapsed)
Event 607500 (1:15:01 elapsed)
Event 607600 (1:15:02 elapsed)
Event 607700 (1:15:03 elapsed)
Event 607800 (1:15:03 elapsed)
Event 607900 (1:15:04 elapsed)
Event 608000 (1:15:05 elapsed)
Event 608100 (1:15:06 elapsed)
Event 608200 (1:15:06 elapsed)
Event 608300 (1:15:07 elapsed)
Event 608400 (1:15:08 elapsed)
Event 608500 (1:15:08 elapsed)
Event 608600 (1:15:09 elapsed)
Event 608700 (1:15:10 elapsed)
Event 608800 (1:15:11 elapsed)
Event 608900 (1:15:11 elapsed)
Event 609000 (1:15:12 elapsed)
Event 609100 (1:15:13 elapsed)
Event 609200 (1:15:13 elapsed)
Event 609300 (1:15:14 elapsed)
Event 609400 (1:15:15 elapsed)
Event 609500 (1:15:16 elapsed)
Event 609600 (1:15:16 elapsed)
Event 609700 (1:15:17 elapsed)
Event 609800 (1:15:18 elapsed)
Event 609900 (1:15:19 elapsed)
Event 610000 (1:15:19 elapsed)
Event 610100 (1:15:20 elapsed)
Event 610200 (1:15:21 elapsed)
Event 610300 (1:15:21 elapsed)
Event 610400 (1:15:22 elapsed)
Event 610500 (1:15:23 elapsed)
Event 610600 (1:15:24 elapsed)
Event 610700 (1:15:24 elapsed)
Event 610800 (1:15:25 elapsed)
Event 610900 (1:15:25 elapsed)
Event 611000 (1:15:26 elapsed)
Event 611100 (1:15:27 elapsed)
Event 611200 (1:15:28 elapsed)
Event 611300 (1:15:28 elapsed)
Event 611400 (1:15:29 elapsed)
Event 611500 (1:15:30 elapsed)
Event 611600 (1:15:30 elapsed)
Event 611700 (1:15:31 elapsed)
Event 611800 (1:15:32 elapsed)
Event 611900 (1:15:32 elapsed)
Event 612000 (1:15:33 elapsed)
Event 612100 (1:15:34 elapsed)
Event 612200 (1:15:35 elapsed)
Event 612300 (1:15:35 elapsed)
Event 612400 (1:15:36 elapsed)
Event 612500 (1:15:37 elapsed)
Event 612600 (1:15:38 elapsed)
Event 612700 (1:15:38 elapsed)
Event 612800 (1:15:39 elapsed)
Event 612900 (1:15:40 elapsed)
Event 613000 (1:15:40 elapsed)
Event 613100 (1:15:41 elapsed)
Event 613200 (1:15:42 elapsed)
Event 613300 (1:15:43 elapsed)
Event 613400 (1:15:44 elapsed)
Event 613500 (1:15:44 elapsed)
Event 613600 (1:15:45 elapsed)
Event 613700 (1:15:46 elapsed)
Event 613800 (1:15:46 elapsed)
Event 613900 (1:15:47 elapsed)
Event 614000 (1:15:48 elapsed)
Event 614100 (1:15:48 elapsed)
Event 614200 (1:15:49 elapsed)
Event 614300 (1:15:50 elapsed)
Event 614400 (1:15:51 elapsed)
Event 614500 (1:15:51 elapsed)
Event 614600 (1:15:52 elapsed)
Event 614700 (1:15:53 elapsed)
Event 614800 (1:15:53 elapsed)
Event 614900 (1:15:54 elapsed)
Event 615000 (1:15:55 elapsed)
Event 615100 (1:15:55 elapsed)
Event 615200 (1:15:56 elapsed)
Event 615300 (1:15:57 elapsed)
Event 615400 (1:15:57 elapsed)
Event 615500 (1:15:58 elapsed)
Event 615600 (1:15:59 elapsed)
Event 615700 (1:16:00 elapsed)
Event 615800 (1:16:00 elapsed)
Event 615900 (1:16:01 elapsed)
Event 616000 (1:16:02 elapsed)
Event 616100 (1:16:02 elapsed)
Event 616200 (1:16:03 elapsed)
Event 616300 (1:16:04 elapsed)
Event 616400 (1:16:04 elapsed)
Event 616500 (1:16:05 elapsed)
Event 616600 (1:16:06 elapsed)
Event 616700 (1:16:07 elapsed)
Event 616800 (1:16:07 elapsed)
Event 616900 (1:16:08 elapsed)
Event 617000 (1:16:09 elapsed)
Event 617100 (1:16:09 elapsed)
Event 617200 (1:16:10 elapsed)
Event 617300 (1:16:11 elapsed)
Event 617400 (1:16:11 elapsed)
Event 617500 (1:16:12 elapsed)
Event 617600 (1:16:13 elapsed)
Event 617700 (1:16:13 elapsed)
Event 617800 (1:16:14 elapsed)
Event 617900 (1:16:15 elapsed)
Event 618000 (1:16:16 elapsed)
Event 618100 (1:16:16 elapsed)
Event 618200 (1:16:17 elapsed)
Event 618300 (1:16:18 elapsed)
Event 618400 (1:16:19 elapsed)
Event 618500 (1:16:19 elapsed)
Event 618600 (1:16:20 elapsed)
Event 618700 (1:16:21 elapsed)
Event 618800 (1:16:21 elapsed)
Event 618900 (1:16:22 elapsed)
Event 619000 (1:16:23 elapsed)
Event 619100 (1:16:23 elapsed)
Event 619200 (1:16:24 elapsed)
Event 619300 (1:16:25 elapsed)
Event 619400 (1:16:26 elapsed)
Event 619500 (1:16:26 elapsed)
Event 619600 (1:16:27 elapsed)
Event 619700 (1:16:28 elapsed)
Event 619800 (1:16:28 elapsed)
Event 619900 (1:16:29 elapsed)
Event 620000 (1:16:30 elapsed)
Event 620100 (1:16:30 elapsed)
Event 620200 (1:16:31 elapsed)
Event 620300 (1:16:32 elapsed)
Event 620400 (1:16:33 elapsed)
Event 620500 (1:16:33 elapsed)
Event 620600 (1:16:34 elapsed)
Event 620700 (1:16:35 elapsed)
Event 620800 (1:16:35 elapsed)
Event 620900 (1:16:36 elapsed)
Event 621000 (1:16:37 elapsed)
Event 621100 (1:16:37 elapsed)
Event 621200 (1:16:38 elapsed)
Event 621300 (1:16:39 elapsed)
Event 621400 (1:16:39 elapsed)
Event 621500 (1:16:40 elapsed)
Event 621600 (1:16:41 elapsed)
Event 621700 (1:16:42 elapsed)
Event 621800 (1:16:42 elapsed)
Event 621900 (1:16:43 elapsed)
Event 622000 (1:16:44 elapsed)
Event 622100 (1:16:44 elapsed)
Event 622200 (1:16:45 elapsed)
Event 622300 (1:16:46 elapsed)
Event 622400 (1:16:46 elapsed)
Event 622500 (1:16:47 elapsed)
Event 622600 (1:16:48 elapsed)
Event 622700 (1:16:49 elapsed)
Event 622800 (1:16:49 elapsed)
Event 622900 (1:16:50 elapsed)
Event 623000 (1:16:51 elapsed)
Event 623100 (1:16:52 elapsed)
Event 623200 (1:16:52 elapsed)
Event 623300 (1:16:53 elapsed)
Event 623400 (1:16:54 elapsed)
Event 623500 (1:16:54 elapsed)
Event 623600 (1:16:55 elapsed)
Event 623700 (1:16:56 elapsed)
Event 623800 (1:16:57 elapsed)
Event 623900 (1:16:57 elapsed)
Event 624000 (1:16:58 elapsed)
Event 624100 (1:16:59 elapsed)
Event 624200 (1:16:59 elapsed)
Event 624300 (1:17:00 elapsed)
Event 624400 (1:17:01 elapsed)
Event 624500 (1:17:02 elapsed)
Event 624600 (1:17:03 elapsed)
Event 624700 (1:17:03 elapsed)
Event 624800 (1:17:04 elapsed)
Event 624900 (1:17:05 elapsed)
Event 625000 (1:17:05 elapsed)
Event 625100 (1:17:06 elapsed)
Event 625200 (1:17:07 elapsed)
Event 625300 (1:17:08 elapsed)
Event 625400 (1:17:08 elapsed)
Event 625500 (1:17:09 elapsed)
Event 625600 (1:17:10 elapsed)
Event 625700 (1:17:11 elapsed)
Event 625800 (1:17:11 elapsed)
Event 625900 (1:17:12 elapsed)
Event 626000 (1:17:13 elapsed)
Event 626100 (1:17:13 elapsed)
Event 626200 (1:17:14 elapsed)
Event 626300 (1:17:15 elapsed)
Event 626400 (1:17:16 elapsed)
Event 626500 (1:17:16 elapsed)
Event 626600 (1:17:17 elapsed)
Event 626700 (1:17:18 elapsed)
Event 626800 (1:17:18 elapsed)
Event 626900 (1:17:19 elapsed)
Event 627000 (1:17:20 elapsed)
Event 627100 (1:17:20 elapsed)
Event 627200 (1:17:21 elapsed)
Event 627300 (1:17:22 elapsed)
Event 627400 (1:17:23 elapsed)
Event 627500 (1:17:23 elapsed)
Event 627600 (1:17:24 elapsed)
Event 627700 (1:17:25 elapsed)
Event 627800 (1:17:25 elapsed)
Event 627900 (1:17:26 elapsed)
Event 628000 (1:17:27 elapsed)
Event 628100 (1:17:28 elapsed)
Event 628200 (1:17:28 elapsed)
Event 628300 (1:17:29 elapsed)
Event 628400 (1:17:30 elapsed)
Event 628500 (1:17:31 elapsed)
Event 628600 (1:17:31 elapsed)
Event 628700 (1:17:32 elapsed)
Event 628800 (1:17:33 elapsed)
Event 628900 (1:17:34 elapsed)
Event 629000 (1:17:34 elapsed)
Event 629100 (1:17:35 elapsed)
Event 629200 (1:17:36 elapsed)
Event 629300 (1:17:37 elapsed)
Event 629400 (1:17:37 elapsed)
Event 629500 (1:17:38 elapsed)
Event 629600 (1:17:39 elapsed)
Event 629700 (1:17:40 elapsed)
Event 629800 (1:17:40 elapsed)
Event 629900 (1:17:41 elapsed)
Event 630000 (1:17:42 elapsed)
Event 630100 (1:17:42 elapsed)
Event 630200 (1:17:43 elapsed)
Event 630300 (1:17:44 elapsed)
Event 630400 (1:17:44 elapsed)
Event 630500 (1:17:45 elapsed)
Event 630600 (1:17:46 elapsed)
Event 630700 (1:17:47 elapsed)
Event 630800 (1:17:47 elapsed)
Event 630900 (1:17:48 elapsed)
Event 631000 (1:17:49 elapsed)
Event 631100 (1:17:49 elapsed)
Event 631200 (1:17:50 elapsed)
Event 631300 (1:17:51 elapsed)
Event 631400 (1:17:52 elapsed)
Event 631500 (1:17:52 elapsed)
Event 631600 (1:17:53 elapsed)
Event 631700 (1:17:54 elapsed)
Event 631800 (1:17:55 elapsed)
Event 631900 (1:17:55 elapsed)
Event 632000 (1:17:56 elapsed)
Event 632100 (1:17:57 elapsed)
Event 632200 (1:17:58 elapsed)
Event 632300 (1:17:58 elapsed)
Event 632400 (1:17:59 elapsed)
Event 632500 (1:18:00 elapsed)
Event 632600 (1:18:00 elapsed)
Event 632700 (1:18:01 elapsed)
Event 632800 (1:18:02 elapsed)
Event 632900 (1:18:03 elapsed)
Event 633000 (1:18:03 elapsed)
Event 633100 (1:18:04 elapsed)
Event 633200 (1:18:05 elapsed)
Event 633300 (1:18:06 elapsed)
Event 633400 (1:18:06 elapsed)
Event 633500 (1:18:07 elapsed)
Event 633600 (1:18:08 elapsed)
Event 633700 (1:18:09 elapsed)
Event 633800 (1:18:09 elapsed)
Event 633900 (1:18:10 elapsed)
Event 634000 (1:18:11 elapsed)
Event 634100 (1:18:11 elapsed)
Event 634200 (1:18:12 elapsed)
Event 634300 (1:18:13 elapsed)
Event 634400 (1:18:13 elapsed)
Event 634500 (1:18:14 elapsed)
Event 634600 (1:18:15 elapsed)
Event 634700 (1:18:16 elapsed)
Event 634800 (1:18:17 elapsed)
Event 634900 (1:18:17 elapsed)
Event 635000 (1:18:18 elapsed)
Event 635100 (1:18:19 elapsed)
Event 635200 (1:18:20 elapsed)
Event 635300 (1:18:20 elapsed)
Event 635400 (1:18:21 elapsed)
Event 635500 (1:18:22 elapsed)
Event 635600 (1:18:22 elapsed)
Event 635700 (1:18:23 elapsed)
Event 635800 (1:18:24 elapsed)
Event 635900 (1:18:24 elapsed)
Event 636000 (1:18:25 elapsed)
Event 636100 (1:18:26 elapsed)
Event 636200 (1:18:27 elapsed)
Event 636300 (1:18:27 elapsed)
Event 636400 (1:18:28 elapsed)
Event 636500 (1:18:29 elapsed)
Event 636600 (1:18:30 elapsed)
Event 636700 (1:18:30 elapsed)
Event 636800 (1:18:31 elapsed)
Event 636900 (1:18:32 elapsed)
Event 637000 (1:18:32 elapsed)
Event 637100 (1:18:33 elapsed)
Event 637200 (1:18:34 elapsed)
Event 637300 (1:18:35 elapsed)
Event 637400 (1:18:35 elapsed)
Event 637500 (1:18:36 elapsed)
Event 637600 (1:18:37 elapsed)
Event 637700 (1:18:37 elapsed)
Event 637800 (1:18:38 elapsed)
Event 637900 (1:18:39 elapsed)
Event 638000 (1:18:39 elapsed)
Event 638100 (1:18:40 elapsed)
Event 638200 (1:18:41 elapsed)
Event 638300 (1:18:42 elapsed)
Event 638400 (1:18:42 elapsed)
Event 638500 (1:18:43 elapsed)
Event 638600 (1:18:44 elapsed)
Event 638700 (1:18:44 elapsed)
Event 638800 (1:18:45 elapsed)
Event 638900 (1:18:46 elapsed)
Event 639000 (1:18:47 elapsed)
Event 639100 (1:18:47 elapsed)
Event 639200 (1:18:48 elapsed)
Event 639300 (1:18:49 elapsed)
Event 639400 (1:18:50 elapsed)
Event 639500 (1:18:50 elapsed)
Event 639600 (1:18:51 elapsed)
Event 639700 (1:18:52 elapsed)
Event 639800 (1:18:52 elapsed)
Event 639900 (1:18:53 elapsed)
Event 640000 (1:18:54 elapsed)
Event 640100 (1:18:55 elapsed)
Event 640200 (1:18:55 elapsed)
Event 640300 (1:18:56 elapsed)
Event 640400 (1:18:57 elapsed)
Event 640500 (1:18:58 elapsed)
Event 640600 (1:18:58 elapsed)
Event 640700 (1:18:59 elapsed)
Event 640800 (1:19:00 elapsed)
Event 640900 (1:19:00 elapsed)
Event 641000 (1:19:01 elapsed)
Event 641100 (1:19:02 elapsed)
Event 641200 (1:19:03 elapsed)
Event 641300 (1:19:03 elapsed)
Event 641400 (1:19:04 elapsed)
Event 641500 (1:19:05 elapsed)
Event 641600 (1:19:05 elapsed)
Event 641700 (1:19:06 elapsed)
Event 641800 (1:19:07 elapsed)
Event 641900 (1:19:07 elapsed)
Event 642000 (1:19:08 elapsed)
Event 642100 (1:19:09 elapsed)
Event 642200 (1:19:10 elapsed)
Event 642300 (1:19:10 elapsed)
Event 642400 (1:19:11 elapsed)
Event 642500 (1:19:12 elapsed)
Event 642600 (1:19:12 elapsed)
Event 642700 (1:19:13 elapsed)
Event 642800 (1:19:14 elapsed)
Event 642900 (1:19:14 elapsed)
Event 643000 (1:19:15 elapsed)
Event 643100 (1:19:16 elapsed)
Event 643200 (1:19:17 elapsed)
Event 643300 (1:19:17 elapsed)
Event 643400 (1:19:18 elapsed)
Event 643500 (1:19:19 elapsed)
Event 643600 (1:19:19 elapsed)
Event 643700 (1:19:20 elapsed)
Event 643800 (1:19:21 elapsed)
Event 643900 (1:19:21 elapsed)
Event 644000 (1:19:22 elapsed)
Event 644100 (1:19:23 elapsed)
Event 644200 (1:19:24 elapsed)
Event 644300 (1:19:24 elapsed)
Event 644400 (1:19:25 elapsed)
Event 644500 (1:19:26 elapsed)
Event 644600 (1:19:27 elapsed)
Event 644700 (1:19:27 elapsed)
Event 644800 (1:19:28 elapsed)
Event 644900 (1:19:29 elapsed)
Event 645000 (1:19:30 elapsed)
Event 645100 (1:19:30 elapsed)
Event 645200 (1:19:31 elapsed)
Event 645300 (1:19:32 elapsed)
Event 645400 (1:19:33 elapsed)
Event 645500 (1:19:33 elapsed)
Event 645600 (1:19:34 elapsed)
Event 645700 (1:19:35 elapsed)
Event 645800 (1:19:35 elapsed)
Event 645900 (1:19:36 elapsed)
Event 646000 (1:19:37 elapsed)
Event 646100 (1:19:37 elapsed)
Event 646200 (1:19:38 elapsed)
Event 646300 (1:19:39 elapsed)
Event 646400 (1:19:40 elapsed)
Event 646500 (1:19:40 elapsed)
Event 646600 (1:19:41 elapsed)
Event 646700 (1:19:42 elapsed)
Event 646800 (1:19:42 elapsed)
Event 646900 (1:19:43 elapsed)
Event 647000 (1:19:44 elapsed)
Event 647100 (1:19:44 elapsed)
Event 647200 (1:19:45 elapsed)
Event 647300 (1:19:46 elapsed)
Event 647400 (1:19:47 elapsed)
Event 647500 (1:19:47 elapsed)
Event 647600 (1:19:48 elapsed)
Event 647700 (1:19:49 elapsed)
Event 647800 (1:19:49 elapsed)
Event 647900 (1:19:50 elapsed)
Event 648000 (1:19:51 elapsed)
Event 648100 (1:19:51 elapsed)
Event 648200 (1:19:52 elapsed)
Event 648300 (1:19:53 elapsed)
Event 648400 (1:19:54 elapsed)
Event 648500 (1:19:54 elapsed)
Event 648600 (1:19:55 elapsed)
Event 648700 (1:19:56 elapsed)
Event 648800 (1:19:57 elapsed)
Event 648900 (1:19:57 elapsed)
Event 649000 (1:19:58 elapsed)
Event 649100 (1:19:59 elapsed)
Event 649200 (1:19:59 elapsed)
Event 649300 (1:20:00 elapsed)
Event 649400 (1:20:01 elapsed)
Event 649500 (1:20:02 elapsed)
Event 649600 (1:20:02 elapsed)
Event 649700 (1:20:03 elapsed)
Event 649800 (1:20:04 elapsed)
Event 649900 (1:20:04 elapsed)
Event 650000 (1:20:05 elapsed)
Event 650100 (1:20:06 elapsed)
Event 650200 (1:20:07 elapsed)
Event 650300 (1:20:07 elapsed)
Event 650400 (1:20:08 elapsed)
Event 650500 (1:20:09 elapsed)
Event 650600 (1:20:09 elapsed)
Event 650700 (1:20:10 elapsed)
Event 650800 (1:20:11 elapsed)
Event 650900 (1:20:11 elapsed)
Event 651000 (1:20:12 elapsed)
Event 651100 (1:20:13 elapsed)
Event 651200 (1:20:13 elapsed)
Event 651300 (1:20:14 elapsed)
Event 651400 (1:20:15 elapsed)
Event 651500 (1:20:16 elapsed)
Event 651600 (1:20:16 elapsed)
Event 651700 (1:20:17 elapsed)
Event 651800 (1:20:18 elapsed)
Event 651900 (1:20:18 elapsed)
Event 652000 (1:20:19 elapsed)
Event 652100 (1:20:20 elapsed)
Event 652200 (1:20:21 elapsed)
Event 652300 (1:20:21 elapsed)
Event 652400 (1:20:22 elapsed)
Event 652500 (1:20:23 elapsed)
Event 652600 (1:20:24 elapsed)
Event 652700 (1:20:24 elapsed)
Event 652800 (1:20:25 elapsed)
Event 652900 (1:20:26 elapsed)
Event 653000 (1:20:26 elapsed)
Event 653100 (1:20:27 elapsed)
Event 653200 (1:20:28 elapsed)
Event 653300 (1:20:29 elapsed)
Event 653400 (1:20:29 elapsed)
Event 653500 (1:20:30 elapsed)
Event 653600 (1:20:31 elapsed)
Event 653700 (1:20:32 elapsed)
Event 653800 (1:20:32 elapsed)
Event 653900 (1:20:33 elapsed)
Event 654000 (1:20:34 elapsed)
Event 654100 (1:20:34 elapsed)
Event 654200 (1:20:35 elapsed)
Event 654300 (1:20:36 elapsed)
Event 654400 (1:20:37 elapsed)
Event 654500 (1:20:37 elapsed)
Event 654600 (1:20:38 elapsed)
Event 654700 (1:20:39 elapsed)
Event 654800 (1:20:40 elapsed)
Event 654900 (1:20:40 elapsed)
Event 655000 (1:20:41 elapsed)
Event 655100 (1:20:42 elapsed)
Event 655200 (1:20:43 elapsed)
Event 655300 (1:20:43 elapsed)
Event 655400 (1:20:44 elapsed)
Event 655500 (1:20:45 elapsed)
Event 655600 (1:20:45 elapsed)
Event 655700 (1:20:46 elapsed)
Event 655800 (1:20:47 elapsed)
Event 655900 (1:20:47 elapsed)
Event 656000 (1:20:48 elapsed)
Event 656100 (1:20:49 elapsed)
Event 656200 (1:20:49 elapsed)
Event 656300 (1:20:50 elapsed)
Event 656400 (1:20:51 elapsed)
Event 656500 (1:20:52 elapsed)
Event 656600 (1:20:52 elapsed)
Event 656700 (1:20:53 elapsed)
Event 656800 (1:20:54 elapsed)
Event 656900 (1:20:54 elapsed)
Event 657000 (1:20:55 elapsed)
Event 657100 (1:20:56 elapsed)
Event 657200 (1:20:56 elapsed)
Event 657300 (1:20:57 elapsed)
Event 657400 (1:20:58 elapsed)
Event 657500 (1:20:59 elapsed)
Event 657600 (1:20:59 elapsed)
Event 657700 (1:21:00 elapsed)
Event 657800 (1:21:01 elapsed)
Event 657900 (1:21:01 elapsed)
Event 658000 (1:21:02 elapsed)
Event 658100 (1:21:03 elapsed)
Event 658200 (1:21:04 elapsed)
Event 658300 (1:21:04 elapsed)
Event 658400 (1:21:05 elapsed)
Event 658500 (1:21:06 elapsed)
Event 658600 (1:21:06 elapsed)
Event 658700 (1:21:07 elapsed)
Event 658800 (1:21:08 elapsed)
Event 658900 (1:21:09 elapsed)
Event 659000 (1:21:10 elapsed)
Event 659100 (1:21:10 elapsed)
Event 659200 (1:21:11 elapsed)
Event 659300 (1:21:12 elapsed)
Event 659400 (1:21:13 elapsed)
Event 659500 (1:21:13 elapsed)
Event 659600 (1:21:14 elapsed)
Event 659700 (1:21:15 elapsed)
Event 659800 (1:21:16 elapsed)
Event 659900 (1:21:16 elapsed)
Event 660000 (1:21:17 elapsed)
Event 660100 (1:21:18 elapsed)
Event 660200 (1:21:18 elapsed)
Event 660300 (1:21:19 elapsed)
Event 660400 (1:21:20 elapsed)
Event 660500 (1:21:21 elapsed)
Event 660600 (1:21:21 elapsed)
Event 660700 (1:21:22 elapsed)
Event 660800 (1:21:23 elapsed)
Event 660900 (1:21:24 elapsed)
Event 661000 (1:21:24 elapsed)
Event 661100 (1:21:25 elapsed)
Event 661200 (1:21:26 elapsed)
Event 661300 (1:21:26 elapsed)
Event 661400 (1:21:27 elapsed)
Event 661500 (1:21:28 elapsed)
Event 661600 (1:21:29 elapsed)
Event 661700 (1:21:29 elapsed)
Event 661800 (1:21:30 elapsed)
Event 661900 (1:21:31 elapsed)
Event 662000 (1:21:31 elapsed)
Event 662100 (1:21:32 elapsed)
Event 662200 (1:21:33 elapsed)
Event 662300 (1:21:33 elapsed)
Event 662400 (1:21:34 elapsed)
Event 662500 (1:21:35 elapsed)
Event 662600 (1:21:35 elapsed)
Event 662700 (1:21:36 elapsed)
Event 662800 (1:21:37 elapsed)
Event 662900 (1:21:37 elapsed)
Event 663000 (1:21:38 elapsed)
Event 663100 (1:21:39 elapsed)
Event 663200 (1:21:40 elapsed)
Event 663300 (1:21:40 elapsed)
Event 663400 (1:21:41 elapsed)
Event 663500 (1:21:42 elapsed)
Event 663600 (1:21:43 elapsed)
Event 663700 (1:21:43 elapsed)
Event 663800 (1:21:44 elapsed)
Event 663900 (1:21:45 elapsed)
Event 664000 (1:21:45 elapsed)
Event 664100 (1:21:46 elapsed)
Event 664200 (1:21:47 elapsed)
Event 664300 (1:21:48 elapsed)
Event 664400 (1:21:48 elapsed)
Event 664500 (1:21:49 elapsed)
Event 664600 (1:21:50 elapsed)
Event 664700 (1:21:50 elapsed)
Event 664800 (1:21:51 elapsed)
Event 664900 (1:21:52 elapsed)
Event 665000 (1:21:53 elapsed)
Event 665100 (1:21:53 elapsed)
Event 665200 (1:21:54 elapsed)
Event 665300 (1:21:55 elapsed)
Event 665400 (1:21:55 elapsed)
Event 665500 (1:21:56 elapsed)
Event 665600 (1:21:57 elapsed)
Event 665700 (1:21:58 elapsed)
Event 665800 (1:21:58 elapsed)
Event 665900 (1:21:59 elapsed)
Event 666000 (1:22:00 elapsed)
Event 666100 (1:22:00 elapsed)
Event 666200 (1:22:01 elapsed)
Event 666300 (1:22:02 elapsed)
Event 666400 (1:22:02 elapsed)
Event 666500 (1:22:03 elapsed)
Event 666600 (1:22:04 elapsed)
Event 666700 (1:22:05 elapsed)
Event 666800 (1:22:05 elapsed)
Event 666900 (1:22:06 elapsed)
Event 667000 (1:22:07 elapsed)
Event 667100 (1:22:08 elapsed)
Event 667200 (1:22:08 elapsed)
Event 667300 (1:22:09 elapsed)
Event 667400 (1:22:10 elapsed)
Event 667500 (1:22:10 elapsed)
Event 667600 (1:22:11 elapsed)
Event 667700 (1:22:12 elapsed)
Event 667800 (1:22:13 elapsed)
Event 667900 (1:22:13 elapsed)
Event 668000 (1:22:14 elapsed)
Event 668100 (1:22:15 elapsed)
Event 668200 (1:22:15 elapsed)
Event 668300 (1:22:16 elapsed)
Event 668400 (1:22:17 elapsed)
Event 668500 (1:22:18 elapsed)
Event 668600 (1:22:18 elapsed)
Event 668700 (1:22:19 elapsed)
Event 668800 (1:22:20 elapsed)
Event 668900 (1:22:20 elapsed)
Event 669000 (1:22:21 elapsed)
Event 669100 (1:22:22 elapsed)
Event 669200 (1:22:22 elapsed)
Event 669300 (1:22:23 elapsed)
Event 669400 (1:22:24 elapsed)
Event 669500 (1:22:25 elapsed)
Event 669600 (1:22:25 elapsed)
Event 669700 (1:22:26 elapsed)
Event 669800 (1:22:27 elapsed)
Event 669900 (1:22:27 elapsed)
Event 670000 (1:22:28 elapsed)
Event 670100 (1:22:29 elapsed)
Event 670200 (1:22:30 elapsed)
Event 670300 (1:22:30 elapsed)
Event 670400 (1:22:31 elapsed)
