Rivet 3.1.1 running on machine mgiacalo-simple (x86_64) at 2022-04-07 15:52:00
Reading events from '/tmp/p6def.fifo'
Event 570300 (0:37:13 elapsed)
Event 570400 (0:37:14 elapsed)
Event 570500 (0:37:14 elapsed)
Event 570600 (0:37:15 elapsed)
Event 570700 (0:37:15 elapsed)
Event 570800 (0:37:15 elapsed)
Event 570900 (0:37:16 elapsed)
Event 571000 (0:37:16 elapsed)
Event 571100 (0:37:16 elapsed)
Event 571200 (0:37:17 elapsed)
Event 571300 (0:37:17 elapsed)
Event 571400 (0:37:18 elapsed)
Event 571500 (0:37:18 elapsed)
Event 571600 (0:37:19 elapsed)
Event 571700 (0:37:19 elapsed)
Event 571800 (0:37:19 elapsed)
Event 571900 (0:37:20 elapsed)
Event 572000 (0:37:20 elapsed)
Event 572100 (0:37:21 elapsed)
Event 572200 (0:37:21 elapsed)
Event 572300 (0:37:21 elapsed)
Event 572400 (0:37:22 elapsed)
Event 572500 (0:37:22 elapsed)
Event 572600 (0:37:23 elapsed)
Event 572700 (0:37:23 elapsed)
Event 572800 (0:37:23 elapsed)
Event 572900 (0:37:24 elapsed)
Event 573000 (0:37:24 elapsed)
Event 573100 (0:37:25 elapsed)
Event 573200 (0:37:25 elapsed)
Event 573300 (0:37:25 elapsed)
Event 573400 (0:37:26 elapsed)
Event 573500 (0:37:26 elapsed)
Event 573600 (0:37:27 elapsed)
Event 573700 (0:37:27 elapsed)
Event 573800 (0:37:27 elapsed)
Event 573900 (0:37:28 elapsed)
Event 574000 (0:37:28 elapsed)
Event 574100 (0:37:28 elapsed)
Event 574200 (0:37:29 elapsed)
Event 574300 (0:37:29 elapsed)
Event 574400 (0:37:30 elapsed)
Event 574500 (0:37:30 elapsed)
Event 574600 (0:37:30 elapsed)
Event 574700 (0:37:31 elapsed)
Event 574800 (0:37:31 elapsed)
Event 574900 (0:37:32 elapsed)
Event 575000 (0:37:32 elapsed)
Event 575100 (0:37:33 elapsed)
Event 575200 (0:37:33 elapsed)
Event 575300 (0:37:33 elapsed)
Event 575400 (0:37:34 elapsed)
Event 575500 (0:37:34 elapsed)
Event 575600 (0:37:35 elapsed)
Event 575700 (0:37:35 elapsed)
Event 575800 (0:37:36 elapsed)
Event 575900 (0:37:36 elapsed)
Event 576000 (0:37:36 elapsed)
Event 576100 (0:37:37 elapsed)
Event 576200 (0:37:37 elapsed)
Event 576300 (0:37:37 elapsed)
Event 576400 (0:37:38 elapsed)
Event 576500 (0:37:38 elapsed)
Event 576600 (0:37:39 elapsed)
Event 576700 (0:37:39 elapsed)
Event 576800 (0:37:39 elapsed)
Event 576900 (0:37:40 elapsed)
Event 577000 (0:37:40 elapsed)
Event 577100 (0:37:41 elapsed)
Event 577200 (0:37:41 elapsed)
Event 577300 (0:37:41 elapsed)
Event 577400 (0:37:42 elapsed)
Event 577500 (0:37:42 elapsed)
Event 577600 (0:37:42 elapsed)
Event 577700 (0:37:43 elapsed)
Event 577800 (0:37:43 elapsed)
Event 577900 (0:37:44 elapsed)
Event 578000 (0:37:44 elapsed)
Event 578100 (0:37:44 elapsed)
Event 578200 (0:37:45 elapsed)
Event 578300 (0:37:45 elapsed)
Event 578400 (0:37:46 elapsed)
Event 578500 (0:37:46 elapsed)
Event 578600 (0:37:46 elapsed)
Event 578700 (0:37:47 elapsed)
Event 578800 (0:37:47 elapsed)
Event 578900 (0:37:48 elapsed)
Event 579000 (0:37:48 elapsed)
Event 579100 (0:37:48 elapsed)
Event 579200 (0:37:49 elapsed)
Event 579300 (0:37:49 elapsed)
Event 579400 (0:37:50 elapsed)
Event 579500 (0:37:50 elapsed)
Event 579600 (0:37:50 elapsed)
Event 579700 (0:37:51 elapsed)
Event 579800 (0:37:51 elapsed)
Event 579900 (0:37:51 elapsed)
Event 580000 (0:37:52 elapsed)
Event 580100 (0:37:52 elapsed)
Event 580200 (0:37:53 elapsed)
Event 580300 (0:37:53 elapsed)
Event 580400 (0:37:53 elapsed)
Event 580500 (0:37:54 elapsed)
Event 580600 (0:37:54 elapsed)
Event 580700 (0:37:55 elapsed)
Event 580800 (0:37:55 elapsed)
Event 580900 (0:37:55 elapsed)
Event 581000 (0:37:56 elapsed)
Event 581100 (0:37:56 elapsed)
Event 581200 (0:37:57 elapsed)
Event 581300 (0:37:57 elapsed)
Event 581400 (0:37:57 elapsed)
Event 581500 (0:37:58 elapsed)
Event 581600 (0:37:58 elapsed)
Event 581700 (0:37:58 elapsed)
Event 581800 (0:37:59 elapsed)
Event 581900 (0:37:59 elapsed)
Event 582000 (0:38:00 elapsed)
Event 582100 (0:38:00 elapsed)
Event 582200 (0:38:00 elapsed)
Event 582300 (0:38:01 elapsed)
Event 582400 (0:38:01 elapsed)
Event 582500 (0:38:02 elapsed)
Event 582600 (0:38:02 elapsed)
Event 582700 (0:38:02 elapsed)
Event 582800 (0:38:03 elapsed)
Event 582900 (0:38:03 elapsed)
Event 583000 (0:38:04 elapsed)
Event 583100 (0:38:04 elapsed)
Event 583200 (0:38:04 elapsed)
Event 583300 (0:38:05 elapsed)
Event 583400 (0:38:05 elapsed)
Event 583500 (0:38:06 elapsed)
Event 583600 (0:38:06 elapsed)
Event 583700 (0:38:06 elapsed)
Event 583800 (0:38:07 elapsed)
Event 583900 (0:38:07 elapsed)
Event 584000 (0:38:08 elapsed)
Event 584100 (0:38:08 elapsed)
Event 584200 (0:38:08 elapsed)
Event 584300 (0:38:09 elapsed)
Event 584400 (0:38:09 elapsed)
Event 584500 (0:38:09 elapsed)
Event 584600 (0:38:10 elapsed)
Event 584700 (0:38:10 elapsed)
Event 584800 (0:38:11 elapsed)
Event 584900 (0:38:11 elapsed)
Event 585000 (0:38:11 elapsed)
Event 585100 (0:38:12 elapsed)
Event 585200 (0:38:12 elapsed)
Event 585300 (0:38:13 elapsed)
Event 585400 (0:38:13 elapsed)
Event 585500 (0:38:13 elapsed)
Event 585600 (0:38:14 elapsed)
Event 585700 (0:38:14 elapsed)
Event 585800 (0:38:15 elapsed)
Event 585900 (0:38:15 elapsed)
Event 586000 (0:38:15 elapsed)
Event 586100 (0:38:16 elapsed)
Event 586200 (0:38:16 elapsed)
Event 586300 (0:38:17 elapsed)
Event 586400 (0:38:17 elapsed)
Event 586500 (0:38:18 elapsed)
Event 586600 (0:38:18 elapsed)
Event 586700 (0:38:18 elapsed)
Event 586800 (0:38:19 elapsed)
Event 586900 (0:38:19 elapsed)
Event 587000 (0:38:19 elapsed)
Event 587100 (0:38:20 elapsed)
Event 587200 (0:38:20 elapsed)
Event 587300 (0:38:21 elapsed)
Event 587400 (0:38:21 elapsed)
Event 587500 (0:38:21 elapsed)
Event 587600 (0:38:22 elapsed)
Event 587700 (0:38:22 elapsed)
Event 587800 (0:38:23 elapsed)
Event 587900 (0:38:23 elapsed)
Event 588000 (0:38:23 elapsed)
Event 588100 (0:38:24 elapsed)
Event 588200 (0:38:24 elapsed)
Event 588300 (0:38:25 elapsed)
Event 588400 (0:38:25 elapsed)
Event 588500 (0:38:25 elapsed)
Event 588600 (0:38:26 elapsed)
Event 588700 (0:38:26 elapsed)
Event 588800 (0:38:27 elapsed)
Event 588900 (0:38:27 elapsed)
Event 589000 (0:38:27 elapsed)
Event 589100 (0:38:28 elapsed)
Event 589200 (0:38:28 elapsed)
Event 589300 (0:38:29 elapsed)
Event 589400 (0:38:29 elapsed)
Event 589500 (0:38:29 elapsed)
Event 589600 (0:38:30 elapsed)
Event 589700 (0:38:30 elapsed)
Event 589800 (0:38:30 elapsed)
Event 589900 (0:38:31 elapsed)
Event 590000 (0:38:31 elapsed)
Event 590100 (0:38:32 elapsed)
Event 590200 (0:38:32 elapsed)
Event 590300 (0:38:32 elapsed)
Event 590400 (0:38:33 elapsed)
Event 590500 (0:38:33 elapsed)
Event 590600 (0:38:34 elapsed)
Event 590700 (0:38:34 elapsed)
Event 590800 (0:38:34 elapsed)
Event 590900 (0:38:35 elapsed)
Event 591000 (0:38:35 elapsed)
Event 591100 (0:38:36 elapsed)
Event 591200 (0:38:36 elapsed)
Event 591300 (0:38:36 elapsed)
Event 591400 (0:38:37 elapsed)
Event 591500 (0:38:37 elapsed)
Event 591600 (0:38:38 elapsed)
Event 591700 (0:38:38 elapsed)
Event 591800 (0:38:38 elapsed)
Event 591900 (0:38:39 elapsed)
Event 592000 (0:38:39 elapsed)
Event 592100 (0:38:39 elapsed)
Event 592200 (0:38:40 elapsed)
Event 592300 (0:38:40 elapsed)
Event 592400 (0:38:41 elapsed)
Event 592500 (0:38:41 elapsed)
Event 592600 (0:38:41 elapsed)
Event 592700 (0:38:42 elapsed)
Event 592800 (0:38:42 elapsed)
Event 592900 (0:38:43 elapsed)
Event 593000 (0:38:43 elapsed)
Event 593100 (0:38:43 elapsed)
Event 593200 (0:38:44 elapsed)
Event 593300 (0:38:44 elapsed)
Event 593400 (0:38:44 elapsed)
Event 593500 (0:38:45 elapsed)
Event 593600 (0:38:45 elapsed)
Event 593700 (0:38:46 elapsed)
Event 593800 (0:38:46 elapsed)
Event 593900 (0:38:46 elapsed)
Event 594000 (0:38:47 elapsed)
Event 594100 (0:38:47 elapsed)
Event 594200 (0:38:48 elapsed)
Event 594300 (0:38:48 elapsed)
Event 594400 (0:38:48 elapsed)
Event 594500 (0:38:49 elapsed)
Event 594600 (0:38:49 elapsed)
Event 594700 (0:38:49 elapsed)
Event 594800 (0:38:50 elapsed)
Event 594900 (0:38:50 elapsed)
Event 595000 (0:38:51 elapsed)
Event 595100 (0:38:51 elapsed)
Event 595200 (0:38:51 elapsed)
Event 595300 (0:38:52 elapsed)
Event 595400 (0:38:52 elapsed)
Event 595500 (0:38:53 elapsed)
Event 595600 (0:38:53 elapsed)
Event 595700 (0:38:53 elapsed)
Event 595800 (0:38:54 elapsed)
Event 595900 (0:38:54 elapsed)
Event 596000 (0:38:55 elapsed)
Event 596100 (0:38:55 elapsed)
Event 596200 (0:38:55 elapsed)
Event 596300 (0:38:56 elapsed)
Event 596400 (0:38:56 elapsed)
Event 596500 (0:38:56 elapsed)
Event 596600 (0:38:57 elapsed)
Event 596700 (0:38:57 elapsed)
Event 596800 (0:38:58 elapsed)
Event 596900 (0:38:58 elapsed)
Event 597000 (0:38:58 elapsed)
Event 597100 (0:38:59 elapsed)
Event 597200 (0:38:59 elapsed)
Event 597300 (0:39:00 elapsed)
Event 597400 (0:39:00 elapsed)
Event 597500 (0:39:00 elapsed)
Event 597600 (0:39:01 elapsed)
Event 597700 (0:39:01 elapsed)
Event 597800 (0:39:01 elapsed)
Event 597900 (0:39:02 elapsed)
Event 598000 (0:39:02 elapsed)
Event 598100 (0:39:03 elapsed)
Event 598200 (0:39:03 elapsed)
Event 598300 (0:39:03 elapsed)
Event 598400 (0:39:04 elapsed)
Event 598500 (0:39:04 elapsed)
Event 598600 (0:39:05 elapsed)
Event 598700 (0:39:05 elapsed)
Event 598800 (0:39:05 elapsed)
Event 598900 (0:39:06 elapsed)
Event 599000 (0:39:06 elapsed)
Event 599100 (0:39:07 elapsed)
Event 599200 (0:39:07 elapsed)
Event 599300 (0:39:07 elapsed)
Event 599400 (0:39:08 elapsed)
Event 599500 (0:39:08 elapsed)
Event 599600 (0:39:08 elapsed)
Event 599700 (0:39:09 elapsed)
Event 599800 (0:39:09 elapsed)
Event 599900 (0:39:10 elapsed)
Event 600000 (0:39:10 elapsed)
Event 600100 (0:39:10 elapsed)
Event 600200 (0:39:11 elapsed)
Event 600300 (0:39:11 elapsed)
Event 600400 (0:39:12 elapsed)
Event 600500 (0:39:12 elapsed)
Event 600600 (0:39:12 elapsed)
Event 600700 (0:39:13 elapsed)
Event 600800 (0:39:13 elapsed)
Event 600900 (0:39:14 elapsed)
Event 601000 (0:39:14 elapsed)
Event 601100 (0:39:14 elapsed)
Event 601200 (0:39:15 elapsed)
Event 601300 (0:39:15 elapsed)
Event 601400 (0:39:16 elapsed)
Event 601500 (0:39:16 elapsed)
Event 601600 (0:39:17 elapsed)
Event 601700 (0:39:17 elapsed)
Event 601800 (0:39:18 elapsed)
Event 601900 (0:39:18 elapsed)
Event 602000 (0:39:18 elapsed)
Event 602100 (0:39:19 elapsed)
Event 602200 (0:39:19 elapsed)
Event 602300 (0:39:20 elapsed)
Event 602400 (0:39:20 elapsed)
Event 602500 (0:39:21 elapsed)
Event 602600 (0:39:21 elapsed)
Event 602700 (0:39:21 elapsed)
Event 602800 (0:39:22 elapsed)
Event 602900 (0:39:22 elapsed)
Event 603000 (0:39:22 elapsed)
Event 603100 (0:39:23 elapsed)
Event 603200 (0:39:23 elapsed)
Event 603300 (0:39:24 elapsed)
Event 603400 (0:39:24 elapsed)
Event 603500 (0:39:24 elapsed)
Event 603600 (0:39:25 elapsed)
Event 603700 (0:39:25 elapsed)
Event 603800 (0:39:25 elapsed)
Event 603900 (0:39:26 elapsed)
Event 604000 (0:39:26 elapsed)
Event 604100 (0:39:27 elapsed)
Event 604200 (0:39:27 elapsed)
Event 604300 (0:39:27 elapsed)
Event 604400 (0:39:28 elapsed)
Event 604500 (0:39:28 elapsed)
Event 604600 (0:39:28 elapsed)
Event 604700 (0:39:29 elapsed)
Event 604800 (0:39:29 elapsed)
Event 604900 (0:39:30 elapsed)
Event 605000 (0:39:30 elapsed)
Event 605100 (0:39:30 elapsed)
Event 605200 (0:39:31 elapsed)
Event 605300 (0:39:31 elapsed)
Event 605400 (0:39:31 elapsed)
Event 605500 (0:39:32 elapsed)
Event 605600 (0:39:32 elapsed)
Event 605700 (0:39:33 elapsed)
Event 605800 (0:39:33 elapsed)
Event 605900 (0:39:33 elapsed)
Event 606000 (0:39:34 elapsed)
Event 606100 (0:39:34 elapsed)
Event 606200 (0:39:35 elapsed)
Event 606300 (0:39:35 elapsed)
Event 606400 (0:39:35 elapsed)
Event 606500 (0:39:36 elapsed)
Event 606600 (0:39:36 elapsed)
Event 606700 (0:39:37 elapsed)
Event 606800 (0:39:37 elapsed)
Event 606900 (0:39:37 elapsed)
Event 607000 (0:39:38 elapsed)
Event 607100 (0:39:38 elapsed)
Event 607200 (0:39:39 elapsed)
Event 607300 (0:39:39 elapsed)
Event 607400 (0:39:39 elapsed)
Event 607500 (0:39:40 elapsed)
Event 607600 (0:39:40 elapsed)
Event 607700 (0:39:40 elapsed)
Event 607800 (0:39:41 elapsed)
Event 607900 (0:39:41 elapsed)
Event 608000 (0:39:42 elapsed)
Event 608100 (0:39:42 elapsed)
Event 608200 (0:39:42 elapsed)
Event 608300 (0:39:43 elapsed)
Event 608400 (0:39:43 elapsed)
Event 608500 (0:39:44 elapsed)
Event 608600 (0:39:44 elapsed)
Event 608700 (0:39:44 elapsed)
Event 608800 (0:39:45 elapsed)
Event 608900 (0:39:45 elapsed)
Event 609000 (0:39:46 elapsed)
Event 609100 (0:39:46 elapsed)
Event 609200 (0:39:46 elapsed)
Event 609300 (0:39:47 elapsed)
Event 609400 (0:39:47 elapsed)
Event 609500 (0:39:48 elapsed)
Event 609600 (0:39:48 elapsed)
Event 609700 (0:39:48 elapsed)
Event 609800 (0:39:49 elapsed)
Event 609900 (0:39:49 elapsed)
Event 610000 (0:39:50 elapsed)
Event 610100 (0:39:50 elapsed)
Event 610200 (0:39:50 elapsed)
Event 610300 (0:39:51 elapsed)
Event 610400 (0:39:51 elapsed)
Event 610500 (0:39:51 elapsed)
Event 610600 (0:39:52 elapsed)
Event 610700 (0:39:52 elapsed)
Event 610800 (0:39:53 elapsed)
Event 610900 (0:39:53 elapsed)
Event 611000 (0:39:53 elapsed)
Event 611100 (0:39:54 elapsed)
Event 611200 (0:39:54 elapsed)
Event 611300 (0:39:54 elapsed)
Event 611400 (0:39:55 elapsed)
Event 611500 (0:39:55 elapsed)
Event 611600 (0:39:56 elapsed)
Event 611700 (0:39:56 elapsed)
Event 611800 (0:39:56 elapsed)
Event 611900 (0:39:57 elapsed)
Event 612000 (0:39:57 elapsed)
Event 612100 (0:39:57 elapsed)
Event 612200 (0:39:58 elapsed)
Event 612300 (0:39:58 elapsed)
Event 612400 (0:39:59 elapsed)
Event 612500 (0:39:59 elapsed)
Event 612600 (0:39:59 elapsed)
Event 612700 (0:40:00 elapsed)
Event 612800 (0:40:00 elapsed)
Event 612900 (0:40:01 elapsed)
Event 613000 (0:40:01 elapsed)
Event 613100 (0:40:01 elapsed)
Event 613200 (0:40:02 elapsed)
Event 613300 (0:40:02 elapsed)
Event 613400 (0:40:03 elapsed)
Event 613500 (0:40:03 elapsed)
Event 613600 (0:40:03 elapsed)
Event 613700 (0:40:04 elapsed)
Event 613800 (0:40:04 elapsed)
Event 613900 (0:40:05 elapsed)
Event 614000 (0:40:05 elapsed)
Event 614100 (0:40:05 elapsed)
Event 614200 (0:40:06 elapsed)
Event 614300 (0:40:06 elapsed)
Event 614400 (0:40:07 elapsed)
Event 614500 (0:40:07 elapsed)
Event 614600 (0:40:07 elapsed)
Event 614700 (0:40:08 elapsed)
Event 614800 (0:40:08 elapsed)
Event 614900 (0:40:09 elapsed)
Event 615000 (0:40:09 elapsed)
Event 615100 (0:40:09 elapsed)
Event 615200 (0:40:10 elapsed)
Event 615300 (0:40:10 elapsed)
Event 615400 (0:40:10 elapsed)
Event 615500 (0:40:11 elapsed)
Event 615600 (0:40:11 elapsed)
Event 615700 (0:40:12 elapsed)
Event 615800 (0:40:12 elapsed)
Event 615900 (0:40:12 elapsed)
Event 616000 (0:40:13 elapsed)
Event 616100 (0:40:13 elapsed)
Event 616200 (0:40:14 elapsed)
Event 616300 (0:40:14 elapsed)
Event 616400 (0:40:14 elapsed)
Event 616500 (0:40:15 elapsed)
Event 616600 (0:40:15 elapsed)
Event 616700 (0:40:16 elapsed)
Event 616800 (0:40:16 elapsed)
Event 616900 (0:40:16 elapsed)
Event 617000 (0:40:17 elapsed)
Event 617100 (0:40:17 elapsed)
Event 617200 (0:40:17 elapsed)
Event 617300 (0:40:18 elapsed)
Event 617400 (0:40:18 elapsed)
Event 617500 (0:40:19 elapsed)
Event 617600 (0:40:19 elapsed)
Event 617700 (0:40:19 elapsed)
Event 617800 (0:40:20 elapsed)
Event 617900 (0:40:20 elapsed)
Event 618000 (0:40:21 elapsed)
Event 618100 (0:40:21 elapsed)
Event 618200 (0:40:22 elapsed)
Event 618300 (0:40:22 elapsed)
Event 618400 (0:40:22 elapsed)
Event 618500 (0:40:23 elapsed)
Event 618600 (0:40:23 elapsed)
Event 618700 (0:40:23 elapsed)
Event 618800 (0:40:24 elapsed)
Event 618900 (0:40:24 elapsed)
Event 619000 (0:40:25 elapsed)
Event 619100 (0:40:25 elapsed)
Event 619200 (0:40:25 elapsed)
Event 619300 (0:40:26 elapsed)
Event 619400 (0:40:26 elapsed)
Event 619500 (0:40:27 elapsed)
Event 619600 (0:40:27 elapsed)
Event 619700 (0:40:27 elapsed)
Event 619800 (0:40:28 elapsed)
Event 619900 (0:40:28 elapsed)
Event 620000 (0:40:28 elapsed)
Event 620100 (0:40:29 elapsed)
Event 620200 (0:40:29 elapsed)
Event 620300 (0:40:30 elapsed)
Event 620400 (0:40:30 elapsed)
Event 620500 (0:40:31 elapsed)
Event 620600 (0:40:31 elapsed)
Event 620700 (0:40:31 elapsed)
Event 620800 (0:40:32 elapsed)
Event 620900 (0:40:32 elapsed)
Event 621000 (0:40:32 elapsed)
Event 621100 (0:40:33 elapsed)
Event 621200 (0:40:33 elapsed)
Event 621300 (0:40:34 elapsed)
Event 621400 (0:40:34 elapsed)
Event 621500 (0:40:34 elapsed)
Event 621600 (0:40:35 elapsed)
Event 621700 (0:40:35 elapsed)
Event 621800 (0:40:36 elapsed)
Event 621900 (0:40:36 elapsed)
Event 622000 (0:40:36 elapsed)
Event 622100 (0:40:37 elapsed)
Event 622200 (0:40:37 elapsed)
Event 622300 (0:40:38 elapsed)
Event 622400 (0:40:38 elapsed)
Event 622500 (0:40:38 elapsed)
Event 622600 (0:40:39 elapsed)
Event 622700 (0:40:39 elapsed)
Event 622800 (0:40:40 elapsed)
Event 622900 (0:40:40 elapsed)
Event 623000 (0:40:40 elapsed)
Event 623100 (0:40:41 elapsed)
Event 623200 (0:40:41 elapsed)
Event 623300 (0:40:42 elapsed)
Event 623400 (0:40:42 elapsed)
Event 623500 (0:40:43 elapsed)
Event 623600 (0:40:43 elapsed)
Event 623700 (0:40:43 elapsed)
Event 623800 (0:40:44 elapsed)
Event 623900 (0:40:44 elapsed)
Event 624000 (0:40:45 elapsed)
Event 624100 (0:40:45 elapsed)
Event 624200 (0:40:46 elapsed)
Event 624300 (0:40:46 elapsed)
Event 624400 (0:40:46 elapsed)
Event 624500 (0:40:47 elapsed)
Event 624600 (0:40:47 elapsed)
Event 624700 (0:40:48 elapsed)
Event 624800 (0:40:48 elapsed)
Event 624900 (0:40:48 elapsed)
Event 625000 (0:40:49 elapsed)
Event 625100 (0:40:49 elapsed)
Event 625200 (0:40:50 elapsed)
Event 625300 (0:40:50 elapsed)
Event 625400 (0:40:50 elapsed)
Event 625500 (0:40:51 elapsed)
Event 625600 (0:40:51 elapsed)
Event 625700 (0:40:52 elapsed)
Event 625800 (0:40:52 elapsed)
Event 625900 (0:40:52 elapsed)
Event 626000 (0:40:53 elapsed)
Event 626100 (0:40:53 elapsed)
Event 626200 (0:40:53 elapsed)
Event 626300 (0:40:54 elapsed)
Event 626400 (0:40:54 elapsed)
Event 626500 (0:40:55 elapsed)
Event 626600 (0:40:55 elapsed)
Event 626700 (0:40:55 elapsed)
Event 626800 (0:40:56 elapsed)
Event 626900 (0:40:56 elapsed)
Event 627000 (0:40:56 elapsed)
Event 627100 (0:40:57 elapsed)
Event 627200 (0:40:57 elapsed)
Event 627300 (0:40:58 elapsed)
Event 627400 (0:40:58 elapsed)
Event 627500 (0:40:58 elapsed)
Event 627600 (0:40:59 elapsed)
Event 627700 (0:40:59 elapsed)
Event 627800 (0:40:59 elapsed)
Event 627900 (0:41:00 elapsed)
Event 628000 (0:41:00 elapsed)
Event 628100 (0:41:01 elapsed)
Event 628200 (0:41:01 elapsed)
Event 628300 (0:41:01 elapsed)
Event 628400 (0:41:02 elapsed)
Event 628500 (0:41:02 elapsed)
Event 628600 (0:41:03 elapsed)
Event 628700 (0:41:03 elapsed)
Event 628800 (0:41:03 elapsed)
Event 628900 (0:41:04 elapsed)
Event 629000 (0:41:04 elapsed)
Event 629100 (0:41:05 elapsed)
Event 629200 (0:41:05 elapsed)
Event 629300 (0:41:05 elapsed)
Event 629400 (0:41:06 elapsed)
Event 629500 (0:41:06 elapsed)
Event 629600 (0:41:06 elapsed)
Event 629700 (0:41:07 elapsed)
Event 629800 (0:41:07 elapsed)
Event 629900 (0:41:08 elapsed)
Event 630000 (0:41:08 elapsed)
Event 630100 (0:41:09 elapsed)
Event 630200 (0:41:09 elapsed)
Event 630300 (0:41:09 elapsed)
Event 630400 (0:41:10 elapsed)
Event 630500 (0:41:10 elapsed)
Event 630600 (0:41:11 elapsed)
Event 630700 (0:41:11 elapsed)
Event 630800 (0:41:11 elapsed)
Event 630900 (0:41:12 elapsed)
Event 631000 (0:41:12 elapsed)
Event 631100 (0:41:13 elapsed)
Event 631200 (0:41:13 elapsed)
Event 631300 (0:41:13 elapsed)
Event 631400 (0:41:14 elapsed)
Event 631500 (0:41:14 elapsed)
Event 631600 (0:41:14 elapsed)
Event 631700 (0:41:15 elapsed)
Event 631800 (0:41:15 elapsed)
Event 631900 (0:41:16 elapsed)
Event 632000 (0:41:16 elapsed)
Event 632100 (0:41:16 elapsed)
Event 632200 (0:41:17 elapsed)
Event 632300 (0:41:17 elapsed)
Event 632400 (0:41:18 elapsed)
Event 632500 (0:41:18 elapsed)
Event 632600 (0:41:18 elapsed)
Event 632700 (0:41:19 elapsed)
Event 632800 (0:41:19 elapsed)
Event 632900 (0:41:20 elapsed)
Event 633000 (0:41:20 elapsed)
Event 633100 (0:41:20 elapsed)
Event 633200 (0:41:21 elapsed)
Event 633300 (0:41:21 elapsed)
Event 633400 (0:41:21 elapsed)
Event 633500 (0:41:22 elapsed)
Event 633600 (0:41:22 elapsed)
Event 633700 (0:41:23 elapsed)
Event 633800 (0:41:23 elapsed)
Event 633900 (0:41:23 elapsed)
Event 634000 (0:41:24 elapsed)
Event 634100 (0:41:24 elapsed)
Event 634200 (0:41:25 elapsed)
Event 634300 (0:41:25 elapsed)
Event 634400 (0:41:25 elapsed)
Event 634500 (0:41:26 elapsed)
Event 634600 (0:41:26 elapsed)
Event 634700 (0:41:27 elapsed)
Event 634800 (0:41:27 elapsed)
Event 634900 (0:41:27 elapsed)
Event 635000 (0:41:28 elapsed)
Event 635100 (0:41:28 elapsed)
Event 635200 (0:41:29 elapsed)
Event 635300 (0:41:29 elapsed)
Event 635400 (0:41:29 elapsed)
Event 635500 (0:41:30 elapsed)
Event 635600 (0:41:30 elapsed)
Event 635700 (0:41:31 elapsed)
Event 635800 (0:41:31 elapsed)
Event 635900 (0:41:31 elapsed)
Event 636000 (0:41:32 elapsed)
Event 636100 (0:41:32 elapsed)
Event 636200 (0:41:33 elapsed)
Event 636300 (0:41:33 elapsed)
Event 636400 (0:41:33 elapsed)
Event 636500 (0:41:34 elapsed)
Event 636600 (0:41:34 elapsed)
Event 636700 (0:41:34 elapsed)
Event 636800 (0:41:35 elapsed)
Event 636900 (0:41:35 elapsed)
Event 637000 (0:41:36 elapsed)
Event 637100 (0:41:36 elapsed)
Event 637200 (0:41:36 elapsed)
Event 637300 (0:41:37 elapsed)
Event 637400 (0:41:37 elapsed)
Event 637500 (0:41:38 elapsed)
Event 637600 (0:41:38 elapsed)
Event 637700 (0:41:38 elapsed)
Event 637800 (0:41:39 elapsed)
Event 637900 (0:41:39 elapsed)
Event 638000 (0:41:39 elapsed)
Event 638100 (0:41:40 elapsed)
Event 638200 (0:41:40 elapsed)
Event 638300 (0:41:41 elapsed)
Event 638400 (0:41:41 elapsed)
Event 638500 (0:41:41 elapsed)
Event 638600 (0:41:42 elapsed)
Event 638700 (0:41:42 elapsed)
Event 638800 (0:41:42 elapsed)
Event 638900 (0:41:43 elapsed)
Event 639000 (0:41:43 elapsed)
Event 639100 (0:41:44 elapsed)
Event 639200 (0:41:44 elapsed)
Event 639300 (0:41:44 elapsed)
Event 639400 (0:41:45 elapsed)
Event 639500 (0:41:45 elapsed)
Event 639600 (0:41:46 elapsed)
Event 639700 (0:41:46 elapsed)
Event 639800 (0:41:46 elapsed)
Event 639900 (0:41:47 elapsed)
Event 640000 (0:41:47 elapsed)
Event 640100 (0:41:48 elapsed)
Event 640200 (0:41:48 elapsed)
Event 640300 (0:41:48 elapsed)
Event 640400 (0:41:49 elapsed)
Event 640500 (0:41:49 elapsed)
Event 640600 (0:41:50 elapsed)
Event 640700 (0:41:50 elapsed)
Event 640800 (0:41:50 elapsed)
Event 640900 (0:41:51 elapsed)
Event 641000 (0:41:51 elapsed)
Event 641100 (0:41:52 elapsed)
Event 641200 (0:41:52 elapsed)
Event 641300 (0:41:52 elapsed)
Event 641400 (0:41:53 elapsed)
Event 641500 (0:41:53 elapsed)
Event 641600 (0:41:53 elapsed)
Event 641700 (0:41:54 elapsed)
Event 641800 (0:41:54 elapsed)
Event 641900 (0:41:55 elapsed)
Event 642000 (0:41:55 elapsed)
Event 642100 (0:41:55 elapsed)
